content;score;date;version;app_name;sentiment_label;sentiment_score;PIX;Login/Autenticação;Performance;Interface/Usabilidade;Empréstimos/Crédito;Pagamentos/Boletos;Saldo/Extrato;Atendimento;Cadastro/Conta;Investimentos;Segurança;Notificações;Questões geográficas;Placas/Veículos;Tarifas/Cobranças;Outros
Travando o tempo todo não consigo entrar mais no app;5;2025-12-20 08:38:15;4.74.0;Bradesco;negative;0.8258160352706909;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o app não abre pra fazer conta nova todo hora sempre diz que e pra me conecta com internet sendo que eu já estou conectada e mesmo assim não vai.;1;2025-12-20 05:54:24;4.74.0;Bradesco;negative;0.7020973563194275;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
bom porém as vezes diz que a pessoa ta sem Internet mesmo conectado no Wi-Fi. isso e ruim pq toda vez tenho que ir na agência.;3;2025-12-20 02:19:47;4.73.1;Bradesco;negative;0.8903218507766724;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
não tá funcionando!, pelo nome que tem poderia ter uma estrutura de plataforma melhorada;1;2025-12-20 01:34:46;4.68.0;Bradesco;negative;0.8035299181938171;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Algumas visitas à agência foram muito infelizes. Muita fila e desorganização . Realmente não foram boas experiências. Longe de ser um Banco de 1a linha.;3;2025-12-19 23:25:10;4.73.1;Bradesco;negative;0.9571021795272828;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
a parte de investimento diz uma mensagem no momento não é possível acessar este serviço não deixa eu transferir o dinheiro só recebe né;3;2025-12-19 23:19:49;4.74.0;Bradesco;negative;0.6337199211120605;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Poderia ter um sistema mais bonito e organizado... Também não acho a assistência muito boa.;3;2025-12-19 22:18:07;;Bradesco;negative;0.7895472049713135;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
tem sido um ótimo banco, de todos ele foi o que mais me deu oportunidade de crédito mesmo estando negativado, mas se tem uma coisa que tem me feito pensar em cancelar a minha conta é o app, antigamente era ótimo, mas hoje em dia tem tantos problemas, de todos os meus bancos, o Bradesco é o único que eu abro mais de 3 vezes, e nas três vezes ele trava e fecha sozinho, não vou mentir, meu celular não é dos melhores, mas o único app que eu tenho dificuldade para abrir mais de uma vez é o Bradesco.;3;2025-12-19 22:11:59;4.73.1;Bradesco;negative;0.4045176208019256;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
precisa melhorar a fatura e uma confusão demora muito pra atualizar mesmo após o recebimento só pagamento;2;2025-12-19 21:56:30;4.73.1;Bradesco;negative;0.7365054488182068;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
péssimo sempre tá fora demora pra entrar no aplicativo sem falar que toda hora o aplicativo sai e tem que recomeçar umas 5 vezes e mesmo assim várias vezes não dá;1;2025-12-19 21:56:24;;Bradesco;negative;0.9188966751098632;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
muito ruim!!;1;2025-12-19 21:19:56;4.73.1;Bradesco;negative;0.9450393915176392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Com todo respeito poucos são os aplicativos piores que esse, outra coisa a assistente BIA precisa aprender a falar outra coisa além de ""NÃO ENTENDI"" , Obrigado.";1;2025-12-19 20:22:38;;Bradesco;negative;0.8959400653839111;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
impossível abrir conta pelo aplicativo toda hora dar erro de conexão;1;2025-12-19 19:54:33;4.73.1;Bradesco;negative;0.849479615688324;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Muito ruim da problema direto. Horrivel;1;2025-12-19 19:40:24;4.74.0;Bradesco;negative;0.9571112394332886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Depois da última atualização o app ficou extremamente confuso. O saldo da conta poupança e corrente está muito confuso, extrato de transferência via pix estão sem sentido algum.;2;2025-12-19 18:58:16;4.74.0;Bradesco;negative;0.920271635055542;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
App nao quer abrir;1;2025-12-19 18:45:58;4.74.0;Bradesco;negative;0.7982199192047119;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pecimo;1;2025-12-19 17:51:30;4.74.0;Bradesco;negative;0.4085492193698883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
o banco simplesmente trava na hora que eu tento pedir meu cartão de crédito. bizarro.;1;2025-12-19 17:23:17;4.74.0;Bradesco;negative;0.8802604079246521;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
uma grande VERGONHA só tem me dado dor de cabeça!;1;2025-12-19 16:20:28;;Bradesco;negative;0.9524603486061096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
atendimento com os gerentes pelo app agora está horrível, ninguém sabe passar informação correta, quando não, param de atender e você fica boiando.;1;2025-12-19 15:52:00;4.73.1;Bradesco;negative;0.9512612819671632;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
App está péssimo, não tem acesso mais pela digital, tem que ficar colocando senha toda hora. Recebo ofertas do Shop, vou entrar trava o app, chega fechar. Comprei apenas 1x no shop, nunca mais consegui entregar. Não tem facilitado o uso.;2;2025-12-19 15:10:15;4.73.1;Bradesco;negative;0.9474013447761536;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
sou fiel a 10 anos mas nunca me deram um empréstimo;5;2025-12-19 14:33:51;4.74.0;Bradesco;negative;0.4790213108062744;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5 dias sem abrir o app. não consigo pagar nada. está fora do ar???;5;2025-12-19 12:58:37;4.74.0;Bradesco;negative;0.8797815442085266;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
Pior banco que ja existiu, se vc recebe seu salario por este banco mude agira mesmo.... eles recebem seu salario a meia a noite e 1 minuto do dia ou seja exatamente quando vira de um dia para o outro porem eles seguram seu salario as as 15.30 do dia seguinte para fazer o TED e transferir para sua conta caso gc tenha feito portabilidade... cok certeza o pior banco que existe noa dias de hoje.... fazem de tudo para vc abrir conta nele e tirar a portabilidade.... fujam do Bradesco...;1;2025-12-19 12:33:23;4.73.1;Bradesco;negative;0.7208137512207031;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
pior banco possível. o atendimento é horrível, eles atrasam depósitos e a taxa de manutenção é absurda.;1;2025-12-19 11:14:22;4.73.1;Bradesco;negative;0.9623647332191468;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
horrivel;1;2025-12-19 11:08:17;4.74.0;Bradesco;negative;0.90825355052948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
péssimo App funciona poucas vezes fiquei mais de um mês sem conseguir entrar , quando consigo , trava e nao entra mais;1;2025-12-19 10:48:18;4.74.0;Bradesco;negative;0.9217720627784728;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aplicativo lento,e o cartão só passa onde quer;1;2025-12-19 10:33:57;4.73.1;Bradesco;negative;0.7159429788589478;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
abri uma conta pessoa física hoje dia 19/12/2025 pelo app. entrei duas vezes e agora quando vou entrar da que a agência ta errada. já tentei de quase tudo mas nada;3;2025-12-19 09:35:51;4.73.1;Bradesco;negative;0.7014889121055603;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
olaz estou com muita dificuldade em compartilhar os dados da minha conta com a minha atual empresa! não tenho a opção de compartilhar com a logo isso está dando divergência no sistema da empresa. o compartilhamento de dados também não tá aparecendo pra mim. isso tá me prejudicando;1;2025-12-19 09:26:57;4.73.1;Bradesco;negative;0.91110098361969;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
pago minhas parcelas são pagas com atraso mas vc s me colocam no serasa na primeira oportunidade estarei saindo desse banco;4;2025-12-19 08:43:09;4.73.1;Bradesco;negative;0.7464669346809387;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
aplicativo horrível o pior que já usei;1;2025-12-19 08:36:30;4.74.0;Bradesco;negative;0.9586181044578552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
vcs estão fazendo cobrança indevida pq não pedi cartão de crédito minha conta negativa 60 reais;3;2025-12-19 08:01:10;4.73.1;Bradesco;negative;0.752827525138855;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
app nada amigável, os cartões emitidos por este banco nao permitem pagar por pix, temos que usar a forma arcaica de boletos, isso e muito ultrapassado;1;2025-12-19 06:47:07;4.74.0;Bradesco;negative;0.9431260228157043;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
gosto muito do site, fácil de manusear. O único defeito é que é difícil é encontrar como sair (fechar) do aplicativo.;5;2025-12-19 02:29:43;4.74.0;Bradesco;negative;0.6291882395744324;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo apresenta sérios problemas de usabilidade. O processo de criação de conta não é simples nem eficiente, o que dificulta a experiência do usuário. Além disso, a plataforma demonstra falhas claras de desenvolvimento quando comparada a outros aplicativos bancários disponíveis no mercado.;1;2025-12-19 00:57:01;;Bradesco;negative;0.8628336787223816;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
quando fui passar os meus dados para o meu telefone novo eu não consegui ter acesso . Eu colocando meus dados corretamente 😟😞😞;1;2025-12-19 00:54:00;;Bradesco;negative;0.8463187217712402;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo está com falhas. Travando muito e também não abre;3;2025-12-18 23:36:46;4.73.1;Bradesco;negative;0.8608807325363159;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
instalei o aplicativo pra abrir uma conta e não abre o aplicativo todo bugado, qual dificuldade de fazer um aplicativo que funciona.;1;2025-12-18 21:41:37;4.74.0;Bradesco;negative;0.9182575941085817;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Nosso Deus que app horrível!!!Presta não! Melhor nem mecher pra não passar raiva;1;2025-12-18 21:23:38;4.73.1;Bradesco;negative;0.9411725401878356;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
horrível;1;2025-12-18 20:24:00;4.74.0;Bradesco;negative;0.8997199535369873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
pessima não dá pra abrir a conta;1;2025-12-18 20:06:45;4.73.1;Bradesco;negative;0.9251546859741212;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Uma semana sem poder acessar a conta.;3;2025-12-18 19:15:43;4.74.0;Bradesco;negative;0.756586492061615;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A estética do aplicativo é linda, mas a otimização é péssima. Tudo que o aplicativo tem de bonito ele tem de pesado, tudo demora pra abrir e tudo tem aquela impressão de travado ou de lerdeza. Falta otimização e fluidez!!!;4;2025-12-18 17:30:39;4.73.1;Bradesco;negative;0.9398784637451172;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
o app não está disponível para contratar o imprestimo pessoal,nem o fone fácil funciona. Tentei várias vzs e nada....;1;2025-12-18 16:51:47;4.74.0;Bradesco;negative;0.8234490156173706;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
muito lento;3;2025-12-18 15:52:59;4.74.0;Bradesco;negative;0.7739347815513611;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
não tô conseguindo abrir conta , o email cadastrado ficou incorreto e não posso receber de confirmação;2;2025-12-18 15:38:14;4.74.0;Bradesco;negative;0.8131216168403625;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
eu esperava mais do aplicativo infelizmente tento fazer um empréstimo mais fica dando falha no sistema e manda eu tentar mais tarde;3;2025-12-18 15:34:04;4.73.1;Bradesco;negative;0.7748391032218933;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
hoje no dia 18/12/2025 meu banco pic pay me alertou que eu tenho um boleto no valor de 132 reais pelo o Bradesco, o problema é que eu não uso Bradesco, vocês teriam como me ajudar? Queria ter a certeza se eu tenho fatura com vocês do banco Bradesco para eu não cair em golpe e se tiver não fiz nada pelo o Bradesco.;5;2025-12-18 15:32:46;;Bradesco;negative;0.6590561866760254;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
Aplicativo não funciona e não tem suporte técnico. Quando consigo falar com o Gerente ele não resolve nada.;1;2025-12-18 15:18:21;4.74.0;Bradesco;negative;0.7716691493988037;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
app com problema está dando erro;1;2025-12-18 14:03:03;4.74.0;Bradesco;negative;0.815189778804779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Bom. Só não consigo achar (sair) do aplicativo;5;2025-12-18 13:59:28;4.73.1;Bradesco;negative;0.519385576248169;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Toda vez que acesso, apresenta problemas. Quando atualizo ou desinstalo, pede para cadastrar a chave de segurança. Porém, quando tento se cadastrar com a biometria facial, diz que excede o tempo e é preciso ir num autoatendimento para cadastrar. Horrível.;1;2025-12-18 13:51:30;;Bradesco;negative;0.9194844365119934;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
app ruim de mais, não consigo fazer uma transferência via pix.;1;2025-12-18 13:37:16;4.73.1;Bradesco;negative;0.9443310499191284;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
não tão bom alguns status do app não carrega normal .;3;2025-12-18 13:08:15;4.74.0;Bradesco;negative;0.8774559497833252;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aplicativo pra entra , só tá sem internet;1;2025-12-18 13:08:07;4.74.0;Bradesco;negative;0.5850585103034973;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o shop não abre;2;2025-12-18 10:05:08;4.73.1;Bradesco;negative;0.6561726927757263;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ta com problemas de novo não abre.;2;2025-12-18 09:38:11;4.74.0;Bradesco;negative;0.8030778765678406;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
horrível a biometria facial;1;2025-12-18 09:28:08;4.74.0;Bradesco;negative;0.9602166414260864;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dda travando tem dias;1;2025-12-18 08:40:47;4.73.1;Bradesco;negative;0.8091857433319092;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
No momento que mais precisei do aplicativo ele sai do ar, então por mim deveria receber um zero. Imagine estar em uma fila enorme e trazer seu celular para fazer um pix de um banco que você confia para guardar seu dinheiro e disponibiliza lo quando voce precisar dele, mas advinha, quando chega sua vez de pagar o banco declara que o aplicativo não funcionará e mais não funciona por cerca de 1 dia, ou seja, seu dinheiro fica retido por um dia inteiro e você enfrentou uma fila por nada.;1;2025-12-18 07:05:08;4.73.1;Bradesco;negative;0.6501758694648743;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo apresenta erro na tela de abertura de conta. Ao tentar criar uma conta, o app informa que estou sem conexão com a internet, apesar de a internet estar funcionando normalmente. Já testei em outro celular e o problema persiste. Diante disso, vou seguir o conselho e não abrir conta neste banco, nem recomendá-lo, pois fica evidente a falta de preocupação em oferecer soluções ao usuário.;1;2025-12-18 05:09:11;;Bradesco;negative;0.8419334292411804;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
péssimo, já tentei diversas vezes abri uma conta e não consigo,app trava no mesmo ponto ,liguei pra tentar entender e me mandaram ir a agencia ,no final vou ter que ir a agencia por que o app não funciona nem pro básico e os demais canais de atendimento são inúteis.;1;2025-12-18 03:26:26;4.73.1;Bradesco;negative;0.9325541257858276;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
aplicativo instável por diversas vezes;3;2025-12-18 01:52:00;;Bradesco;negative;0.8458354473114014;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
falhou duas vezes já, me deixou na mão, não consegui abrir o aplicativo e não consegui comprar comida no supermercado.;1;2025-12-18 00:25:33;4.74.0;Bradesco;negative;0.9046275019645692;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
horrível;1;2025-12-17 22:52:41;4.74.0;Bradesco;negative;0.8997199535369873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Última versão, nao esta abrindo no samsung s8 versao 9 do android. App abre mas trava ao tentar abrir a conta. De todos apps de banco q tenho, só o bradesco está com problema. Vi em outros comentários descrição e erros semelhantes. Tava ruim, agora piorou.;2;2025-12-17 22:40:36;4.74.0;Bradesco;negative;0.8525064587593079;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
a pior coisa que esse banco inventou foi essa chave de segurança no app, sexta feira dia 12/12/2025 , tentei acessar a conta no app e não consegui,aí fui e desinstalei o app, achando que era problema no celular,fui e instalei novamente aí veio o problema, não consegui mais acessar pq lá tá falando que preciso cadastrar a chave de segurança q eu tinha perdido, sendo que nunca cadastrei chave nenhuma, agora não consigo fazer mais nada,tá pedindo pra fazer biometria facial qd tenta fazer dar erro;1;2025-12-17 22:15:57;;Bradesco;negative;0.8398908376693726;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
app não abre;1;2025-12-17 21:29:26;4.73.1;Bradesco;negative;0.7291707396507263;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nenhuma estrela só estou tentando abrir desde de manhã e não tá abrindo falando que eu sou sem internet não tô que eu puxei aqui outras coisas e abre só o Bradesco que não tá abrindo por quê;1;2025-12-17 21:26:43;4.73.1;Bradesco;negative;0.8171369433403015;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Estou tentando abrir nova conta pata empresa, e fica dando mensagem que o celular que usei não é o mesmo sendo que é. Péssimo isso pq quando precisamos da esse problema;1;2025-12-17 20:32:54;4.74.0;Bradesco;negative;0.9288792014122008;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
horrível demais, principalmente quando a gente muda de telefone, precisa.do número da agência, e também é muito ruim pra recuperar a conta. infelizmente eu não gostei. não recomendo pra ninguém, fora a cesta de serviços.;1;2025-12-17 20:20:45;4.74.0;Bradesco;negative;0.956038534641266;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
estou tentando criar uma nova senha e todo dia diz que esta com problemas e para tenta mais tarde... e não consigo acessá a conta;1;2025-12-17 20:18:56;4.74.0;Bradesco;negative;0.7903710007667542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
horrível tá com 3 dias em avaliação pra abrir uma conta que palhaçada kkk;1;2025-12-17 17:47:56;4.73.1;Bradesco;negative;0.948161244392395;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
App horrível, não consigo fazer abertura de conta, sempre aparece uma mensagem informando que não tenho Internet.;1;2025-12-17 17:46:44;4.74.0;Bradesco;negative;0.9409546852111816;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
o app consta em falha,já tem uma semana, Quando o app vai voltar ao seu normal de funcionalmente???;3;2025-12-17 17:32:42;4.73.1;Bradesco;negative;0.7253293395042419;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Péssimo, faz 2 dias que estou tentando acessar minha conta e só diz que é erro interno. Tá loco;1;2025-12-17 17:19:41;4.74.0;Bradesco;negative;0.9300694465637208;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
me cobraram duas vezes o pacote da conta agora estou com saldo de 108 negativo;3;2025-12-17 17:00:20;4.73.1;Bradesco;negative;0.5890514850616455;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
simplesmente o app não funciona na rede wifi, fica mostrando que está sem Internet, ou que deu erro, só funciona nos dados móveis.;1;2025-12-17 16:58:58;4.73.1;Bradesco;negative;0.6862044930458069;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
guarda dinheiro na poupança e os safado desconta o olho da cara;1;2025-12-17 16:02:20;4.73.1;Bradesco;negative;0.5797454714775085;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
não abre o aplicativo fica mais sem funcionar que funcionando;2;2025-12-17 15:36:59;4.74.0;Bradesco;negative;0.7515226602554321;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o celular 📵 foi roubado o bandido, e foi utilizado o serviço.;4;2025-12-17 15:25:05;4.73.1;Bradesco;negative;0.6554638743400574;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Péssimo, toda hora instável, depois de ficar fora do ar um dia da semana passada , agora quando clica para ver saldo aparece e depois de uns dois segundos aparece serviço indisponível. já atualizei o app e continua. Bradesco cada dia pior.;1;2025-12-17 14:52:48;;Bradesco;negative;0.9417693614959716;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
dificuldade em fazer um novo empréstimo.;3;2025-12-17 14:20:04;4.74.0;Bradesco;negative;0.5994570851325989;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
já faz 4 dias que não consigo acessar minha conta do Bradesco.;1;2025-12-17 13:37:56;4.74.0;Bradesco;negative;0.8047468662261963;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
